timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1692211929109,115,GET specific Activity,200,OK,Stress test 1-3,text,true,,354,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/27,115,0,0
1692211929109,116,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/21,116,0,0
1692211929224,112,POST Activity,200,OK,Stress test 1-3,text,true,,332,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,112,0,0
1692211929225,111,GET specific Activity,200,OK,Stress test 1-1,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/28,111,0,0
1692211929223,114,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/23,114,0,0
1692211929337,111,GET specific Activity,200,OK,Stress test 1-2,text,true,,351,219,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/6,111,0,0
1692211929336,113,PUT specific Activity,200,OK,Stress test 1-3,text,true,,332,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/27,113,0,0
1692211929336,113,POST Activity,200,OK,Stress test 1-1,text,true,,333,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,113,0,0
1692211929448,127,POST Activity,200,OK,Stress test 1-2,text,true,,333,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,127,0,0
1692211929449,126,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/27,126,0,0
1692211929449,126,PUT specific Activity,200,OK,Stress test 1-1,text,true,,333,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/28,126,0,0
1692211929630,113,PUT specific Activity,200,OK,Stress test 1-2,text,true,,333,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/6,113,0,0
1692211929630,113,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/28,113,0,0
1692211929631,114,GET specific Activity,200,OK,Stress test 1-3,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/10,114,0,0
1692211929743,114,GET specific Activity,200,OK,Stress test 1-1,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/28,114,0,0
1692211929743,114,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,241,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/6,114,0,0
1692211929745,114,POST Activity,200,OK,Stress test 1-3,text,true,,335,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,114,0,0
1692211929859,114,PUT specific Activity,200,OK,Stress test 1-3,text,true,,335,300,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/10,114,0,0
1692211929859,114,GET specific Activity,200,OK,Stress test 1-2,text,true,,352,219,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/5,114,0,0
1692211929858,115,POST Activity,200,OK,Stress test 1-1,text,true,,333,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,115,0,0
1692211929973,116,POST Activity,200,OK,Stress test 1-2,text,true,,329,292,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,116,0,0
1692211929973,116,PUT specific Activity,200,OK,Stress test 1-1,text,true,,333,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/28,116,0,0
1692211929973,116,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/10,116,0,0
1692211930135,116,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/28,116,0,0
1692211930135,116,PUT specific Activity,200,OK,Stress test 1-2,text,true,,329,293,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/5,116,0,0
1692211930135,116,GET specific Activity,200,OK,Stress test 1-3,text,true,,354,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/21,116,0,0
1692211930251,140,GET specific Activity,200,OK,Stress test 1-1,text,true,,352,219,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/1,140,0,0
1692211930251,150,POST Activity,200,OK,Stress test 1-3,text,true,,334,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,150,0,0
1692211930251,151,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,241,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/5,151,0,0
1692211930391,122,POST Activity,200,OK,Stress test 1-1,text,true,,330,293,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,122,0,0
1692211930402,111,GET specific Activity,200,OK,Stress test 1-2,text,true,,351,219,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/4,111,0,0
1692211930401,131,PUT specific Activity,200,OK,Stress test 1-3,text,true,,334,299,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/21,131,0,0
1692211930532,158,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/21,158,0,0
1692211930513,183,POST Activity,200,OK,Stress test 1-2,text,true,,333,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,183,0,0
1692211930513,184,PUT specific Activity,200,OK,Stress test 1-1,text,true,,330,294,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/1,184,0,0
1692211930690,114,GET specific Activity,200,OK,Stress test 1-3,text,true,,354,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/29,114,0,0
1692211930696,111,PUT specific Activity,200,OK,Stress test 1-2,text,true,,333,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/4,111,0,0
1692211930697,132,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,241,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/1,132,0,0
1692211930804,114,POST Activity,200,OK,Stress test 1-3,text,true,,333,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,114,0,0
1692211930807,117,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,241,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/4,117,0,0
1692211930829,120,GET specific Activity,200,OK,Stress test 1-1,text,true,,352,219,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/1,120,0,0
1692211930919,119,PUT specific Activity,200,OK,Stress test 1-3,text,true,,333,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/29,119,0,0
1692211930925,113,GET specific Activity,200,OK,Stress test 1-2,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/28,113,0,0
1692211930949,114,POST Activity,200,OK,Stress test 1-1,text,true,,335,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,114,0,0
1692211931038,117,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/29,117,0,0
1692211931038,118,POST Activity,200,OK,Stress test 1-2,text,true,,332,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,118,0,0
1692211931145,115,PUT specific Activity,200,OK,Stress test 1-1,text,true,,335,299,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/1,115,0,0
1692211931155,114,GET specific Activity,200,OK,Stress test 1-3,text,true,,354,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/25,114,0,0
1692211931156,114,PUT specific Activity,200,OK,Stress test 1-2,text,true,,332,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/28,114,0,0
1692211931260,115,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,241,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/1,115,0,0
1692211931269,116,POST Activity,200,OK,Stress test 1-3,text,true,,331,294,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,116,0,0
1692211931270,115,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/28,115,0,0
1692211931376,120,GET specific Activity,200,OK,Stress test 1-1,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/30,120,0,0
1692211931385,115,GET specific Activity,200,OK,Stress test 1-2,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/30,115,0,0
1692211931385,115,PUT specific Activity,200,OK,Stress test 1-3,text,true,,331,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/25,115,0,0
1692211931496,116,POST Activity,200,OK,Stress test 1-1,text,true,,333,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,116,0,0
1692211931501,114,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/25,114,0,0
1692211931500,116,POST Activity,200,OK,Stress test 1-2,text,true,,332,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,116,0,0
1692211931658,118,GET specific Activity,200,OK,Stress test 1-3,text,true,,354,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/17,118,0,0
1692211931657,121,PUT specific Activity,200,OK,Stress test 1-2,text,true,,332,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/30,121,0,0
1692211931776,115,POST Activity,200,OK,Stress test 1-3,text,true,,333,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,115,0,0
1692211931779,112,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/30,112,0,0
1692211931891,113,GET specific Activity,200,OK,Stress test 1-2,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/14,113,0,0
1692211931891,115,PUT specific Activity,200,OK,Stress test 1-3,text,true,,333,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/17,115,0,0
1692211931657,418,PUT specific Activity,200,OK,Stress test 1-1,text,true,,333,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/30,418,0,0
1692211932005,116,POST Activity,200,OK,Stress test 1-2,text,true,,334,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,116,0,0
1692211932006,115,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/17,115,0,0
1692211932160,113,PUT specific Activity,200,OK,Stress test 1-2,text,true,,334,299,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/14,113,0,0
1692211932160,113,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/30,113,0,0
1692211932160,114,GET specific Activity,200,OK,Stress test 1-3,text,true,,352,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/26,114,0,0
1692211932274,115,POST Activity,200,OK,Stress test 1-3,text,true,,335,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,115,0,0
1692211932273,116,GET specific Activity,200,OK,Stress test 1-1,text,true,,352,219,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/1,116,0,0
1692211932273,116,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/14,116,0,0
1692211932390,114,GET specific Activity,200,OK,Stress test 1-2,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/20,114,0,0
1692211932389,116,PUT specific Activity,200,OK,Stress test 1-3,text,true,,335,300,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/26,116,0,0
1692211932389,118,POST Activity,200,OK,Stress test 1-1,text,true,,332,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,118,0,0
1692211932504,119,POST Activity,200,OK,Stress test 1-2,text,true,,330,293,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,119,0,0
1692211932505,118,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/26,118,0,0
1692211932508,117,PUT specific Activity,200,OK,Stress test 1-1,text,true,,332,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/1,117,0,0
1692211932683,139,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,241,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/1,139,0,0
1692211932683,182,PUT specific Activity,200,OK,Stress test 1-2,text,true,,330,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/20,182,0,0
1692211932683,197,GET specific Activity,200,OK,Stress test 1-3,text,true,,354,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/17,197,0,0
1692211932822,144,GET specific Activity,200,OK,Stress test 1-1,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/18,144,0,0
1692211932866,129,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/20,129,0,0
1692211932880,119,POST Activity,200,OK,Stress test 1-3,text,true,,334,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,119,0,0
1692211932999,118,PUT specific Activity,200,OK,Stress test 1-3,text,true,,334,299,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/17,118,0,0
1692211932966,158,POST Activity,200,OK,Stress test 1-1,text,true,,331,294,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,158,0,0
1692211932995,146,GET specific Activity,200,OK,Stress test 1-2,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/10,146,0,0
1692211933171,169,PUT specific Activity,200,OK,Stress test 1-1,text,true,,331,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/18,169,0,0
1692211933171,169,POST Activity,200,OK,Stress test 1-2,text,true,,334,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,169,0,0
1692211933171,169,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/17,169,0,0
1692211933341,112,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/18,112,0,0
1692211933341,112,PUT specific Activity,200,OK,Stress test 1-2,text,true,,334,299,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/10,112,0,0
1692211933342,113,GET specific Activity,200,OK,Stress test 1-3,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/14,113,0,0
1692211933453,111,GET specific Activity,200,OK,Stress test 1-1,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/10,111,0,0
1692211933453,111,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/10,111,0,0
1692211933455,112,POST Activity,200,OK,Stress test 1-3,text,true,,333,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,112,0,0
1692211933565,113,GET specific Activity,200,OK,Stress test 1-2,text,true,,351,219,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/8,113,0,0
1692211933567,113,PUT specific Activity,200,OK,Stress test 1-3,text,true,,333,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/14,113,0,0
1692211933564,118,POST Activity,200,OK,Stress test 1-1,text,true,,336,299,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,118,0,0
1692211933723,117,POST Activity,200,OK,Stress test 1-2,text,true,,331,294,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,117,0,0
1692211933723,117,PUT specific Activity,200,OK,Stress test 1-1,text,true,,336,301,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/10,117,0,0
1692211933723,120,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/14,120,0,0
1692211933840,112,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/10,112,0,0
1692211933843,112,GET specific Activity,200,OK,Stress test 1-3,text,true,,352,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/20,112,0,0
1692211933840,116,PUT specific Activity,200,OK,Stress test 1-2,text,true,,331,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/8,116,0,0
1692211933952,112,GET specific Activity,200,OK,Stress test 1-1,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/28,112,0,0
1692211933956,111,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,241,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/8,111,0,0
1692211933955,113,POST Activity,200,OK,Stress test 1-3,text,true,,331,294,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,113,0,0
1692211934067,111,GET specific Activity,200,OK,Stress test 1-2,text,true,,351,219,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/6,111,0,0
1692211934064,114,POST Activity,200,OK,Stress test 1-1,text,true,,333,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,114,0,0
1692211934068,113,PUT specific Activity,200,OK,Stress test 1-3,text,true,,331,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/20,113,0,0
1692211934192,142,POST Activity,200,OK,Stress test 1-2,text,true,,331,294,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,142,0,0
1692211934192,150,PUT specific Activity,200,OK,Stress test 1-1,text,true,,333,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/28,150,0,0
1692211934192,162,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/20,162,0,0
1692211934342,131,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/28,131,0,0
1692211934355,119,GET specific Activity,200,OK,Stress test 1-3,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/18,119,0,0
1692211934334,160,PUT specific Activity,200,OK,Stress test 1-2,text,true,,331,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/6,160,0,0
1692211934473,118,GET specific Activity,200,OK,Stress test 1-1,text,true,,354,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/13,118,0,0
1692211934494,120,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,241,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/6,120,0,0
1692211934474,148,POST Activity,200,OK,Stress test 1-3,text,true,,333,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,148,0,0
1692211934591,165,POST Activity,200,OK,Stress test 1-1,text,true,,334,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,165,0,0
1692211934714,113,GET specific Activity,200,OK,Stress test 1-2,text,true,,354,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/13,113,0,0
1692211934714,113,PUT specific Activity,200,OK,Stress test 1-3,text,true,,333,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/18,113,0,0
1692211934756,117,PUT specific Activity,200,OK,Stress test 1-1,text,true,,334,299,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/13,117,0,0
1692211934827,119,POST Activity,200,OK,Stress test 1-2,text,true,,335,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,119,0,0
1692211934827,119,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/18,119,0,0
1692211934873,113,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/13,113,0,0
1692211934946,136,PUT specific Activity,200,OK,Stress test 1-2,text,true,,335,300,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/13,136,0,0
1692211934946,141,GET specific Activity,200,OK,Stress test 1-3,text,true,,352,219,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/7,141,0,0
1692211934986,131,GET specific Activity,200,OK,Stress test 1-1,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/30,131,0,0
1692211935087,114,POST Activity,200,OK,Stress test 1-3,text,true,,332,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,114,0,0
1692211935083,118,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/13,118,0,0
1692211935117,124,POST Activity,200,OK,Stress test 1-1,text,true,,330,293,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,124,0,0
1692211935210,116,GET specific Activity,200,OK,Stress test 1-2,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/28,116,0,0
1692211935210,119,PUT specific Activity,200,OK,Stress test 1-3,text,true,,332,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/7,119,0,0
1692211935241,116,PUT specific Activity,200,OK,Stress test 1-1,text,true,,330,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/30,116,0,0
1692211935329,139,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,241,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/7,139,0,0
1692211935357,113,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/30,113,0,0
1692211935326,146,POST Activity,200,OK,Stress test 1-2,text,true,,334,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,146,0,0
1692211935469,113,GET specific Activity,200,OK,Stress test 1-3,text,true,,354,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/17,113,0,0
1692211935470,112,GET specific Activity,200,OK,Stress test 1-1,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/20,112,0,0
1692211935472,113,PUT specific Activity,200,OK,Stress test 1-2,text,true,,334,299,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/28,113,0,0
1692211935585,113,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/28,113,0,0
1692211935582,127,POST Activity,200,OK,Stress test 1-3,text,true,,331,294,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,127,0,0
1692211935582,134,POST Activity,200,OK,Stress test 1-1,text,true,,334,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,134,0,0
1692211935715,135,PUT specific Activity,200,OK,Stress test 1-3,text,true,,331,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/17,135,0,0
1692211935715,243,GET specific Activity,200,OK,Stress test 1-2,text,true,,354,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/23,243,0,0
1692211935716,277,PUT specific Activity,200,OK,Stress test 1-1,text,true,,334,299,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/20,277,0,0
1692211935849,143,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/17,143,0,0
1692211935957,161,POST Activity,200,OK,Stress test 1-2,text,true,,333,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,161,0,0
1692211935992,132,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/20,132,0,0
1692211935992,134,GET specific Activity,200,OK,Stress test 1-3,text,true,,351,219,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/2,134,0,0
1692211936119,112,PUT specific Activity,200,OK,Stress test 1-2,text,true,,333,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/23,112,0,0
1692211936125,112,GET specific Activity,200,OK,Stress test 1-1,text,true,,354,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/25,112,0,0
1692211936126,120,POST Activity,200,OK,Stress test 1-3,text,true,,335,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,120,0,0
1692211936231,153,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/23,153,0,0
1692211936246,147,PUT specific Activity,200,OK,Stress test 1-3,text,true,,335,299,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/2,147,0,0
1692211936237,156,POST Activity,200,OK,Stress test 1-1,text,true,,332,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,156,0,0
1692211936394,124,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,241,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/2,124,0,0
1692211936394,125,PUT specific Activity,200,OK,Stress test 1-1,text,true,,332,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/25,125,0,0
1692211936385,156,GET specific Activity,200,OK,Stress test 1-2,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/17,156,0,0
1692211936519,116,GET specific Activity,200,OK,Stress test 1-3,text,true,,352,219,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/5,116,0,0
1692211936519,140,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/25,140,0,0
1692211936541,139,POST Activity,200,OK,Stress test 1-2,text,true,,331,294,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,138,0,0
1692211936635,120,POST Activity,200,OK,Stress test 1-3,text,true,,332,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,120,0,0
1692211936726,143,GET specific Activity,200,OK,Stress test 1-1,text,true,,352,219,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/7,142,0,0
1692211936726,143,PUT specific Activity,200,OK,Stress test 1-2,text,true,,331,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/17,143,0,0
1692211936755,122,PUT specific Activity,200,OK,Stress test 1-3,text,true,,332,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/5,122,0,0
1692211936877,275,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,241,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/5,275,0,0
1692211936869,347,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/17,347,0,0
1692211937153,117,GET specific Activity,200,OK,Stress test 1-3,text,true,,354,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/17,117,0,0
1692211937241,118,GET specific Activity,200,OK,Stress test 1-2,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/30,118,0,0
1692211936869,495,POST Activity,200,OK,Stress test 1-1,text,true,,331,294,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,495,0,0
1692211937270,132,POST Activity,200,OK,Stress test 1-3,text,true,,333,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,132,0,0
1692211937359,112,POST Activity,200,OK,Stress test 1-2,text,true,,334,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,112,0,0
1692211937365,112,PUT specific Activity,200,OK,Stress test 1-1,text,true,,331,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/7,112,0,0
1692211937402,158,PUT specific Activity,200,OK,Stress test 1-3,text,true,,333,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/17,158,0,0
1692211937472,113,PUT specific Activity,200,OK,Stress test 1-2,text,true,,334,299,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/30,113,0,0
